RiskPerformance,ExternalRiskEstimate,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever/DerogPubRec,NumTrades90Ever/DerogPubRec,PercentTradesNeverDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NumRevolvingTradesWBalance,PercentTradesWBalance
Bad,70.0,15.0,46.0,23.0,0.0,0.0,96.0,19.0,0.0,48.0,0.0,0.0,63.0,5.0,100.0
Good,71.0,2.0,102.0,16.0,1.0,1.0,100.0,0.0,6.0,18.0,4.0,4.0,22.0,3.0,45.0
Good,66.0,5.0,103.0,33.0,0.0,0.0,94.0,48.0,2.0,32.0,2.0,2.0,14.0,7.0,61.0
Good,68.0,5.0,77.0,54.0,0.0,0.0,98.0,7.0,5.0,31.0,1.0,1.0,19.0,4.0,73.0
Bad,63.0,12.0,57.0,17.0,1.0,1.0,82.0,23.0,0.0,35.0,4.0,4.0,67.0,5.0,82.0
Bad,57.0,6.0,18.0,2.0,1.0,1.0,67.0,9.0,2.0,33.0,0.0,0.0,22.0,1.0,67.0
Bad,62.0,3.0,42.0,12.0,1.0,1.0,92.0,13.0,4.0,54.0,4.0,4.0,54.0,5.0,100.0
Good,81.0,24.0,96.0,26.0,0.0,0.0,100.0,50.0,0.0,27.0,1.0,1.0,20.0,5.0,55.0
Good,72.0,9.0,90.0,55.0,0.0,0.0,100.0,78.0,1.0,55.0,0.0,0.0,41.0,7.0,79.0
Bad,66.0,7.0,62.0,42.0,0.0,0.0,100.0,29.0,1.0,48.0,0.0,0.0,55.0,7.0,93.0
Bad,55.0,24.0,80.0,14.0,1.0,1.0,69.0,21.0,0.0,31.0,1.0,1.0,86.0,3.0,100.0
Good,87.0,12.0,89.0,22.0,0.0,0.0,100.0,36.0,0.0,50.0,0.0,0.0,16.0,2.0,50.0
Bad,72.0,4.0,12.0,5.0,0.0,0.0,100.0,25.0,4.0,60.0,3.0,3.0,4.0,1.0,75.0
Bad,73.0,8.0,83.0,33.0,0.0,0.0,100.0,66.0,1.0,45.0,1.0,1.0,4.0,6.0,71.0
Good,43.0,6.0,76.0,22.0,1.0,1.0,75.0,28.0,3.0,68.0,2.0,2.0,100.0,2.0,89.0
Good,75.0,3.0,93.0,29.0,3.0,1.0,84.0,32.0,4.0,33.0,1.0,1.0,4.0,5.0,56.0
Good,83.0,4.0,80.0,34.0,0.0,0.0,100.0,10.0,3.0,21.0,0.0,0.0,3.0,5.0,35.0
Good,74.0,2.0,10.0,3.0,0.0,0.0,100.0,24.0,3.0,25.0,3.0,3.0,2.0,2.0,75.0
Bad,76.0,12.0,89.0,42.0,0.0,0.0,100.0,32.0,0.0,19.0,1.0,1.0,61.0,4.0,58.0
Bad,65.0,1.0,48.0,21.0,0.0,0.0,91.0,23.0,3.0,32.0,1.0,1.0,26.0,5.0,63.0
Good,78.0,8.0,84.0,29.0,0.0,0.0,100.0,43.0,3.0,30.0,1.0,1.0,24.0,6.0,71.0
Good,72.0,6.0,86.0,43.0,0.0,0.0,100.0,64.0,3.0,14.0,0.0,0.0,19.0,9.0,50.0
Bad,56.0,3.0,8.0,11.0,0.0,0.0,100.0,29.0,9.0,18.0,13.0,13.0,27.0,5.0,64.0
Bad,69.0,6.0,121.0,28.0,3.0,3.0,90.0,39.0,2.0,48.0,4.0,4.0,18.0,1.0,55.0
Bad,56.0,33.0,118.0,6.0,3.0,2.0,71.0,10.0,0.0,10.0,0.0,0.0,81.0,3.0,75.0
Bad,60.0,3.0,24.0,23.0,0.0,0.0,100.0,24.0,4.0,9.0,4.0,4.0,60.0,7.0,63.0
Good,81.0,12.0,78.0,21.0,0.0,0.0,100.0,7.0,0.0,18.0,1.0,1.0,12.0,6.0,62.0
Good,88.0,18.0,133.0,18.0,0.0,0.0,100.0,22.0,0.0,42.0,3.0,1.0,5.0,3.0,80.0
Good,85.0,8.0,104.0,24.0,0.0,0.0,96.0,0.0,2.0,8.0,0.0,0.0,1.0,6.0,42.0
Good,60.0,8.0,87.0,33.0,5.0,2.0,79.0,41.0,1.0,20.0,1.0,1.0,41.0,4.0,54.0
Good,84.0,3.0,110.0,28.0,0.0,0.0,100.0,8.0,3.0,37.0,0.0,0.0,23.0,8.0,86.0
Good,72.0,2.0,104.0,26.0,0.0,0.0,96.0,47.0,4.0,11.0,1.0,1.0,24.0,9.0,55.0
Good,77.0,7.0,131.0,29.0,0.0,0.0,97.0,23.0,3.0,55.0,0.0,0.0,8.0,5.0,90.0
Bad,80.0,7.0,92.0,26.0,0.0,0.0,100.0,23.0,1.0,31.0,7.0,6.0,2.0,3.0,57.0
Bad,63.0,6.0,28.0,2.0,0.0,0.0,50.0,10.0,1.0,0.0,0.0,0.0,72.0,2.0,100.0
Good,75.0,2.0,67.0,26.0,0.0,0.0,100.0,28.0,2.0,33.0,1.0,1.0,40.0,4.0,58.0
Good,70.0,31.0,78.0,22.0,1.0,0.0,96.0,17.0,0.0,65.0,1.0,1.0,61.0,3.0,75.0
Good,75.0,3.0,52.0,21.0,0.0,0.0,100.0,8.0,4.0,19.0,0.0,0.0,34.0,5.0,75.0
Bad,69.0,3.0,55.0,8.0,1.0,0.0,73.0,28.0,2.0,45.0,1.0,1.0,27.0,2.0,67.0
Bad,73.0,2.0,28.0,11.0,0.0,0.0,100.0,14.0,3.0,42.0,1.0,1.0,34.0,2.0,60.0
Good,80.0,1.0,98.0,20.0,0.0,0.0,100.0,44.0,4.0,43.0,0.0,0.0,23.0,6.0,80.0
Bad,65.0,9.0,71.0,22.0,0.0,0.0,74.0,45.0,1.0,39.0,0.0,0.0,28.0,7.0,76.0
Bad,75.0,4.0,75.0,26.0,1.0,1.0,100.0,20.0,4.0,31.0,4.0,4.0,19.0,4.0,64.0
Bad,55.0,4.0,28.0,11.0,0.0,0.0,73.0,2.0,4.0,36.0,2.0,2.0,45.0,2.0,56.0
Good,86.0,3.0,68.0,31.0,0.0,0.0,100.0,33.0,2.0,23.0,1.0,1.0,1.0,3.0,40.0
Bad,84.0,1.0,56.0,5.0,0.0,0.0,100.0,18.0,3.0,57.0,3.0,3.0,0.0,0.0,50.0
Good,75.0,5.0,53.0,17.0,0.0,0.0,100.0,6.0,5.0,41.0,1.0,1.0,17.0,2.0,50.0
Bad,81.0,5.0,58.0,7.0,0.0,0.0,100.0,7.0,1.0,43.0,1.0,1.0,31.0,1.0,50.0
Bad,73.0,23.0,59.0,21.0,0.0,0.0,100.0,41.0,0.0,29.0,4.0,4.0,63.0,5.0,77.0
Bad,63.0,2.0,70.0,24.0,1.0,1.0,88.0,60.0,2.0,42.0,1.0,1.0,52.0,4.0,70.0
Good,80.0,2.0,81.0,31.0,0.0,0.0,94.0,13.0,4.0,28.0,0.0,0.0,2.0,2.0,43.0
Bad,68.0,8.0,75.0,40.0,1.0,1.0,95.0,9.0,3.0,44.0,0.0,0.0,5.0,4.0,61.0
Bad,81.0,17.0,175.0,17.0,0.0,0.0,89.0,23.0,0.0,11.0,1.0,1.0,1.0,6.0,53.0
Bad,78.0,12.0,17.0,4.0,0.0,0.0,100.0,11.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0
Bad,64.0,2.0,18.0,6.0,1.0,1.0,88.0,6.0,2.0,50.0,4.0,4.0,15.0,1.0,75.0
Bad,63.0,6.0,116.0,28.0,0.0,0.0,87.0,29.0,2.0,50.0,9.0,9.0,52.0,3.0,72.0
Good,73.0,3.0,15.0,7.0,0.0,0.0,100.0,14.0,3.0,29.0,2.0,2.0,11.0,3.0,80.0
Bad,78.0,16.0,48.0,16.0,0.0,0.0,94.0,8.0,0.0,13.0,1.0,1.0,13.0,3.0,40.0
Bad,63.0,3.0,126.0,21.0,0.0,0.0,95.0,9.0,3.0,36.0,1.0,1.0,87.0,8.0,86.0
Good,72.0,14.0,67.0,20.0,0.0,0.0,95.0,31.0,0.0,19.0,0.0,0.0,77.0,2.0,44.0
Bad,61.0,2.0,87.0,60.0,0.0,0.0,98.0,18.0,8.0,38.0,7.0,7.0,74.0,11.0,74.0
Bad,77.0,15.0,94.0,15.0,0.0,0.0,93.0,9.0,0.0,33.0,0.0,0.0,60.0,4.0,50.0
Bad,68.0,9.0,95.0,14.0,3.0,3.0,94.0,16.0,1.0,50.0,0.0,0.0,14.0,2.0,57.0
Good,63.0,4.0,70.0,27.0,1.0,0.0,93.0,44.0,3.0,31.0,1.0,1.0,56.0,7.0,73.0
Bad,56.0,3.0,41.0,37.0,0.0,0.0,100.0,41.0,4.0,24.0,1.0,1.0,75.0,15.0,90.0
Bad,57.0,1.0,84.0,53.0,1.0,1.0,94.0,83.0,1.0,31.0,2.0,2.0,60.0,11.0,75.0
Bad,73.0,1.0,83.0,33.0,6.0,6.0,91.0,25.0,5.0,51.0,1.0,1.0,8.0,5.0,67.0
Good,83.0,1.0,76.0,32.0,0.0,0.0,100.0,26.0,2.0,18.0,1.0,1.0,14.0,1.0,50.0
Good,86.0,15.0,140.0,27.0,0.0,0.0,100.0,28.0,0.0,25.0,1.0,1.0,1.0,2.0,38.0
Good,83.0,5.0,72.0,29.0,0.0,0.0,100.0,5.0,4.0,17.0,2.0,2.0,5.0,5.0,40.0
Bad,79.0,5.0,91.0,44.0,0.0,0.0,100.0,21.0,2.0,23.0,0.0,0.0,17.0,5.0,30.0
Good,83.0,3.0,128.0,19.0,0.0,0.0,100.0,12.0,2.0,45.0,0.0,0.0,37.0,5.0,73.0
Bad,56.0,21.0,98.0,19.0,1.0,1.0,81.0,12.0,0.0,43.0,0.0,0.0,60.0,4.0,88.0
Bad,69.0,12.0,71.0,25.0,0.0,0.0,96.0,4.0,0.0,8.0,2.0,2.0,37.0,9.0,67.0
Good,57.0,8.0,15.0,4.0,1.0,0.0,80.0,18.0,2.0,20.0,1.0,1.0,103.0,3.0,80.0
Good,84.0,8.0,72.0,15.0,0.0,0.0,100.0,16.0,1.0,27.0,1.0,1.0,8.0,2.0,60.0
Bad,82.0,2.0,79.0,30.0,0.0,0.0,100.0,50.0,2.0,29.0,0.0,0.0,28.0,4.0,39.0
Bad,57.0,9.0,102.0,58.0,2.0,1.0,80.0,38.0,3.0,23.0,0.0,0.0,65.0,13.0,58.0
Bad,69.0,1.0,59.0,16.0,0.0,0.0,95.0,57.0,6.0,47.0,5.0,5.0,54.0,2.0,78.0
Bad,62.0,2.0,14.0,3.0,0.0,0.0,100.0,0.0,3.0,0.0,1.0,1.0,61.0,4.0,100.0
Bad,64.0,7.0,49.0,24.0,1.0,0.0,92.0,11.0,1.0,44.0,3.0,2.0,53.0,8.0,75.0
Bad,75.0,7.0,24.0,5.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,40.0
Bad,69.0,3.0,10.0,14.0,0.0,0.0,100.0,14.0,10.0,14.0,0.0,0.0,21.0,8.0,77.0
Bad,85.0,21.0,90.0,9.0,0.0,0.0,100.0,19.0,0.0,56.0,0.0,0.0,0.0,0.0,67.0
Bad,59.0,10.0,43.0,11.0,1.0,1.0,82.0,11.0,3.0,36.0,7.0,7.0,18.0,3.0,83.0
Good,76.0,9.0,114.0,21.0,1.0,1.0,100.0,3.0,3.0,24.0,0.0,0.0,20.0,3.0,50.0
Good,73.0,6.0,54.0,26.0,1.0,1.0,100.0,27.0,3.0,50.0,0.0,0.0,2.0,2.0,63.0
Bad,67.0,6.0,90.0,45.0,0.0,0.0,100.0,4.0,2.0,9.0,0.0,0.0,57.0,13.0,57.0
Good,91.0,6.0,127.0,16.0,0.0,0.0,100.0,16.0,1.0,28.0,0.0,0.0,3.0,2.0,29.0
Bad,67.0,15.0,80.0,6.0,2.0,2.0,60.0,7.0,0.0,50.0,1.0,1.0,23.0,2.0,100.0
Good,80.0,8.0,74.0,17.0,0.0,0.0,100.0,28.0,1.0,35.0,1.0,1.0,31.0,3.0,56.0
Good,85.0,3.0,100.0,23.0,0.0,0.0,100.0,46.0,3.0,13.0,0.0,0.0,3.0,4.0,50.0
Bad,52.0,3.0,66.0,20.0,2.0,2.0,75.0,24.0,7.0,29.0,0.0,0.0,88.0,6.0,90.0
Bad,71.0,2.0,15.0,3.0,0.0,0.0,100.0,7.0,2.0,0.0,2.0,2.0,40.0,1.0,33.0
Good,65.0,6.0,83.0,15.0,3.0,3.0,100.0,9.0,4.0,19.0,2.0,2.0,37.0,4.0,75.0
Good,84.0,3.0,95.0,24.0,0.0,0.0,100.0,48.0,3.0,24.0,2.0,2.0,21.0,3.0,36.0
Bad,79.0,7.0,66.0,41.0,0.0,0.0,100.0,30.0,3.0,51.0,4.0,3.0,8.0,8.0,86.0
Good,74.0,6.0,69.0,27.0,1.0,1.0,86.0,29.0,1.0,38.0,3.0,3.0,18.0,6.0,80.0
Bad,67.0,19.0,58.0,20.0,0.0,0.0,95.0,17.0,0.0,10.0,0.0,0.0,74.0,6.0,78.0
Good,86.0,14.0,99.0,23.0,0.0,0.0,100.0,46.0,0.0,13.0,0.0,0.0,2.0,2.0,80.0
Bad,75.0,4.0,15.0,12.0,0.0,0.0,100.0,4.0,6.0,17.0,1.0,1.0,20.0,3.0,55.0
Good,69.0,20.0,107.0,17.0,2.0,1.0,79.0,8.0,0.0,37.0,0.0,0.0,0.0,0.0,50.0
Good,64.0,3.0,49.0,30.0,0.0,0.0,100.0,39.0,3.0,57.0,4.0,4.0,65.0,10.0,86.0
Good,77.0,18.0,100.0,32.0,1.0,1.0,100.0,42.0,0.0,38.0,2.0,2.0,2.0,3.0,60.0
Good,79.0,8.0,52.0,13.0,0.0,0.0,92.0,20.0,3.0,54.0,0.0,0.0,2.0,1.0,57.0
Good,61.0,4.0,95.0,25.0,3.0,3.0,100.0,25.0,1.0,24.0,1.0,1.0,31.0,2.0,56.0
Good,79.0,4.0,62.0,28.0,0.0,0.0,100.0,6.0,3.0,36.0,1.0,1.0,26.0,2.0,71.0
Good,68.0,23.0,131.0,9.0,0.0,0.0,89.0,11.0,0.0,11.0,0.0,0.0,87.0,5.0,75.0
Bad,66.0,3.0,36.0,21.0,0.0,0.0,100.0,8.0,2.0,19.0,1.0,1.0,45.0,11.0,74.0
Bad,61.0,32.0,109.0,31.0,0.0,0.0,97.0,12.0,0.0,35.0,0.0,0.0,86.0,12.0,100.0
Bad,70.0,5.0,75.0,35.0,2.0,2.0,87.0,24.0,4.0,16.0,2.0,2.0,26.0,4.0,33.0
Bad,63.0,11.0,75.0,14.0,1.0,1.0,87.0,15.0,1.0,13.0,2.0,2.0,56.0,5.0,70.0
Bad,59.0,6.0,82.0,46.0,0.0,0.0,93.0,7.0,1.0,9.0,1.0,1.0,55.0,21.0,65.0
Good,85.0,6.0,189.0,26.0,0.0,0.0,100.0,28.0,2.0,15.0,0.0,0.0,12.0,3.0,24.0
Bad,64.0,3.0,80.0,31.0,0.0,0.0,94.0,42.0,2.0,22.0,0.0,0.0,18.0,6.0,50.0
Bad,50.0,10.0,76.0,21.0,4.0,3.0,72.0,9.0,2.0,36.0,2.0,2.0,58.0,5.0,80.0
Bad,60.0,3.0,73.0,19.0,3.0,3.0,84.0,0.0,3.0,42.0,0.0,0.0,22.0,1.0,33.0
Good,85.0,2.0,98.0,27.0,0.0,0.0,96.0,28.0,3.0,25.0,1.0,1.0,6.0,4.0,50.0
Bad,73.0,4.0,122.0,27.0,0.0,0.0,96.0,31.0,2.0,37.0,3.0,3.0,16.0,2.0,40.0
Good,72.0,8.0,88.0,54.0,1.0,1.0,98.0,52.0,2.0,24.0,0.0,0.0,10.0,3.0,67.0
Bad,67.0,1.0,56.0,53.0,1.0,0.0,98.0,59.0,11.0,18.0,2.0,2.0,22.0,7.0,52.0
Bad,79.0,2.0,64.0,24.0,0.0,0.0,92.0,63.0,2.0,32.0,6.0,5.0,7.0,3.0,40.0
Bad,69.0,12.0,19.0,6.0,0.0,0.0,100.0,3.0,0.0,17.0,0.0,0.0,64.0,2.0,75.0
Bad,63.0,6.0,56.0,24.0,0.0,0.0,92.0,16.0,2.0,24.0,0.0,0.0,7.0,2.0,29.0
Good,73.0,5.0,50.0,28.0,0.0,0.0,100.0,17.0,5.0,34.0,1.0,1.0,21.0,2.0,47.0
Good,80.0,5.0,53.0,16.0,0.0,0.0,100.0,27.0,1.0,75.0,0.0,0.0,42.0,2.0,83.0
Good,61.0,9.0,122.0,11.0,1.0,1.0,82.0,46.0,1.0,64.0,1.0,1.0,29.0,2.0,75.0
Good,66.0,25.0,115.0,34.0,1.0,0.0,97.0,2.0,0.0,29.0,0.0,0.0,1.0,3.0,38.0
Bad,60.0,14.0,76.0,18.0,0.0,0.0,78.0,7.0,0.0,33.0,0.0,0.0,97.0,2.0,100.0
Bad,57.0,2.0,121.0,22.0,0.0,0.0,91.0,8.0,1.0,39.0,8.0,8.0,61.0,7.0,86.0
Bad,75.0,14.0,73.0,8.0,0.0,0.0,75.0,57.0,0.0,38.0,0.0,0.0,0.0,0.0,50.0
Bad,71.0,2.0,63.0,17.0,0.0,0.0,94.0,35.0,1.0,33.0,4.0,4.0,74.0,2.0,67.0
Bad,77.0,3.0,77.0,36.0,0.0,0.0,97.0,7.0,1.0,22.0,1.0,1.0,4.0,4.0,46.0
Good,88.0,4.0,57.0,6.0,0.0,0.0,100.0,14.0,1.0,33.0,2.0,2.0,14.0,1.0,33.0
Bad,65.0,16.0,102.0,17.0,3.0,2.0,70.0,23.0,0.0,39.0,0.0,0.0,57.0,4.0,89.0
Bad,68.0,4.0,95.0,32.0,1.0,1.0,94.0,45.0,5.0,14.0,1.0,1.0,36.0,7.0,63.0
Bad,63.0,23.0,68.0,12.0,1.0,1.0,92.0,8.0,0.0,58.0,1.0,1.0,4.0,1.0,67.0
Bad,69.0,3.0,53.0,24.0,2.0,0.0,92.0,4.0,4.0,23.0,2.0,2.0,40.0,8.0,63.0
Bad,40.0,3.0,100.0,12.0,11.0,7.0,48.0,23.0,1.0,17.0,5.0,5.0,72.0,11.0,87.0
Bad,63.0,1.0,41.0,33.0,1.0,1.0,97.0,31.0,14.0,11.0,3.0,3.0,66.0,24.0,84.0
Bad,60.0,6.0,69.0,15.0,0.0,0.0,73.0,22.0,1.0,33.0,0.0,0.0,62.0,4.0,88.0
Good,80.0,7.0,79.0,46.0,0.0,0.0,100.0,44.0,3.0,40.0,0.0,0.0,20.0,6.0,47.0
Good,74.0,2.0,65.0,35.0,0.0,0.0,100.0,0.0,2.0,28.0,1.0,1.0,19.0,4.0,70.0
Bad,57.0,8.0,56.0,4.0,2.0,1.0,67.0,1.0,1.0,33.0,2.0,2.0,92.0,1.0,67.0
Bad,78.0,28.0,69.0,3.0,0.0,0.0,100.0,6.0,0.0,0.0,1.0,1.0,30.0,2.0,100.0
Good,73.0,3.0,82.0,33.0,0.0,0.0,100.0,23.0,8.0,21.0,3.0,2.0,26.0,4.0,45.0
Bad,79.0,3.0,83.0,47.0,0.0,0.0,100.0,68.0,3.0,28.0,8.0,8.0,33.0,6.0,63.0
Good,67.0,7.0,73.0,24.0,1.0,1.0,92.0,19.0,3.0,20.0,0.0,0.0,26.0,9.0,65.0
Good,83.0,12.0,109.0,22.0,1.0,1.0,96.0,17.0,0.0,35.0,0.0,0.0,0.0,1.0,44.0
Good,56.0,9.0,80.0,19.0,4.0,1.0,71.0,0.0,2.0,33.0,0.0,0.0,46.0,6.0,73.0
Bad,63.0,1.0,28.0,17.0,0.0,0.0,100.0,25.0,2.0,56.0,5.0,5.0,82.0,6.0,100.0
Good,90.0,1.0,119.0,19.0,0.0,0.0,95.0,0.0,1.0,19.0,0.0,0.0,7.0,3.0,56.0
Good,77.0,11.0,90.0,15.0,0.0,0.0,100.0,20.0,1.0,27.0,0.0,0.0,38.0,3.0,67.0
Good,73.0,6.0,102.0,31.0,0.0,0.0,100.0,38.0,1.0,19.0,2.0,1.0,47.0,8.0,59.0
Bad,69.0,8.0,77.0,22.0,0.0,0.0,100.0,70.0,3.0,14.0,5.0,5.0,97.0,8.0,100.0
Good,84.0,13.0,144.0,48.0,0.0,0.0,100.0,19.0,0.0,36.0,3.0,2.0,23.0,4.0,56.0
Good,75.0,3.0,58.0,32.0,0.0,0.0,97.0,22.0,3.0,6.0,0.0,0.0,17.0,6.0,70.0
Bad,62.0,8.0,32.0,5.0,1.0,0.0,83.0,0.0,2.0,50.0,3.0,3.0,37.0,3.0,100.0
Good,82.0,7.0,84.0,26.0,0.0,0.0,96.0,44.0,2.0,61.0,2.0,2.0,14.0,3.0,80.0
Good,83.0,13.0,82.0,20.0,0.0,0.0,100.0,46.0,0.0,20.0,0.0,0.0,34.0,4.0,42.0
Bad,77.0,21.0,115.0,9.0,0.0,0.0,100.0,16.0,0.0,44.0,0.0,0.0,0.0,0.0,40.0
Good,82.0,1.0,95.0,19.0,0.0,0.0,100.0,5.0,2.0,70.0,0.0,0.0,42.0,3.0,67.0
Good,75.0,3.0,102.0,30.0,0.0,0.0,97.0,39.0,2.0,23.0,0.0,0.0,31.0,9.0,57.0
Good,90.0,6.0,121.0,7.0,0.0,0.0,100.0,11.0,1.0,0.0,0.0,0.0,14.0,3.0,60.0
Good,79.0,4.0,64.0,11.0,0.0,0.0,100.0,8.0,3.0,36.0,0.0,0.0,68.0,3.0,86.0
Bad,61.0,5.0,54.0,40.0,1.0,1.0,95.0,23.0,1.0,15.0,2.0,2.0,60.0,16.0,67.0
Good,77.0,7.0,17.0,11.0,0.0,0.0,100.0,21.0,4.0,36.0,2.0,2.0,3.0,2.0,86.0
Bad,63.0,12.0,84.0,31.0,0.0,0.0,97.0,61.0,0.0,29.0,4.0,4.0,70.0,10.0,70.0
Bad,61.0,32.0,109.0,30.0,0.0,0.0,97.0,35.0,0.0,37.0,1.0,1.0,86.0,11.0,93.0
Bad,77.0,2.0,83.0,16.0,0.0,0.0,100.0,15.0,1.0,28.0,2.0,1.0,41.0,4.0,56.0
Bad,86.0,8.0,141.0,24.0,0.0,0.0,100.0,6.0,1.0,8.0,2.0,1.0,9.0,1.0,18.0
Good,86.0,3.0,51.0,36.0,0.0,0.0,100.0,27.0,2.0,6.0,0.0,0.0,1.0,4.0,24.0
Good,82.0,2.0,93.0,54.0,0.0,0.0,100.0,43.0,4.0,22.0,2.0,2.0,5.0,5.0,32.0
Good,87.0,6.0,141.0,40.0,0.0,0.0,100.0,57.0,2.0,39.0,0.0,0.0,5.0,2.0,31.0
Good,65.0,5.0,92.0,32.0,0.0,0.0,94.0,29.0,1.0,6.0,1.0,1.0,49.0,16.0,77.0
Bad,56.0,4.0,27.0,30.0,0.0,0.0,97.0,33.0,6.0,15.0,1.0,1.0,29.0,10.0,50.0
Good,84.0,32.0,145.0,15.0,0.0,0.0,93.0,15.0,0.0,47.0,0.0,0.0,1.0,2.0,57.0
Good,67.0,14.0,67.0,3.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,42.0,2.0,100.0
Good,68.0,20.0,44.0,7.0,0.0,0.0,86.0,7.0,0.0,29.0,1.0,1.0,26.0,2.0,80.0
Good,86.0,3.0,106.0,28.0,0.0,0.0,100.0,11.0,3.0,7.0,0.0,0.0,4.0,3.0,25.0
Good,72.0,4.0,71.0,28.0,0.0,0.0,96.0,20.0,6.0,25.0,3.0,3.0,13.0,7.0,85.0
Good,83.0,1.0,62.0,31.0,0.0,0.0,100.0,37.0,1.0,9.0,0.0,0.0,6.0,3.0,33.0
Bad,60.0,14.0,32.0,5.0,3.0,2.0,71.0,7.0,0.0,57.0,6.0,6.0,4.0,1.0,67.0
Good,76.0,4.0,89.0,28.0,0.0,0.0,100.0,31.0,2.0,32.0,0.0,0.0,37.0,3.0,60.0
Good,87.0,20.0,77.0,6.0,0.0,0.0,100.0,8.0,0.0,67.0,0.0,0.0,0.0,0.0,50.0
Good,87.0,32.0,97.0,16.0,0.0,0.0,100.0,0.0,0.0,41.0,0.0,0.0,9.0,3.0,83.0
Bad,64.0,6.0,65.0,31.0,1.0,1.0,88.0,0.0,2.0,44.0,1.0,0.0,28.0,6.0,65.0
Bad,66.0,7.0,78.0,32.0,4.0,4.0,86.0,0.0,3.0,19.0,1.0,1.0,33.0,7.0,65.0
Good,79.0,10.0,99.0,26.0,1.0,1.0,89.0,28.0,1.0,43.0,0.0,0.0,2.0,3.0,56.0
Bad,69.0,9.0,108.0,20.0,0.0,0.0,81.0,21.0,1.0,33.0,0.0,0.0,20.0,4.0,89.0
Bad,59.0,3.0,46.0,27.0,0.0,0.0,100.0,0.0,4.0,37.0,5.0,5.0,63.0,9.0,94.0
Bad,67.0,6.0,17.0,8.0,0.0,0.0,100.0,49.0,5.0,25.0,2.0,2.0,61.0,4.0,75.0
Bad,84.0,10.0,100.0,15.0,0.0,0.0,100.0,51.0,1.0,27.0,0.0,0.0,0.0,1.0,33.0
Bad,80.0,5.0,48.0,13.0,0.0,0.0,86.0,14.0,2.0,14.0,1.0,1.0,0.0,0.0,17.0
Good,68.0,9.0,67.0,39.0,2.0,2.0,93.0,40.0,1.0,43.0,2.0,2.0,49.0,5.0,75.0
Good,75.0,4.0,81.0,25.0,0.0,0.0,100.0,12.0,2.0,32.0,0.0,0.0,28.0,6.0,64.0
Good,92.0,25.0,152.0,35.0,0.0,0.0,100.0,36.0,0.0,11.0,0.0,0.0,0.0,2.0,38.0
Good,89.0,10.0,136.0,6.0,0.0,0.0,100.0,7.0,1.0,43.0,0.0,0.0,13.0,1.0,67.0
Good,77.0,10.0,121.0,23.0,0.0,0.0,100.0,24.0,2.0,25.0,3.0,3.0,48.0,5.0,67.0
Bad,73.0,3.0,32.0,15.0,0.0,0.0,100.0,29.0,1.0,7.0,4.0,4.0,28.0,3.0,25.0
Bad,80.0,23.0,118.0,15.0,0.0,0.0,100.0,27.0,0.0,7.0,0.0,0.0,42.0,2.0,33.0
Good,88.0,24.0,162.0,17.0,0.0,0.0,100.0,5.0,0.0,18.0,1.0,1.0,17.0,4.0,45.0
Good,84.0,3.0,33.0,17.0,0.0,0.0,100.0,13.0,3.0,35.0,0.0,0.0,6.0,1.0,38.0
Bad,66.0,3.0,67.0,55.0,0.0,0.0,100.0,65.0,16.0,23.0,19.0,19.0,42.0,21.0,73.0
Good,74.0,3.0,102.0,24.0,1.0,1.0,96.0,27.0,2.0,37.0,2.0,2.0,3.0,3.0,27.0
Good,89.0,10.0,90.0,19.0,0.0,0.0,100.0,20.0,1.0,16.0,0.0,0.0,1.0,2.0,33.0
Bad,62.0,5.0,38.0,13.0,0.0,0.0,92.0,0.0,3.0,29.0,0.0,0.0,58.0,5.0,89.0
Bad,71.0,3.0,25.0,9.0,1.0,1.0,100.0,9.0,3.0,44.0,1.0,1.0,1.0,1.0,33.0
Good,68.0,10.0,33.0,8.0,0.0,0.0,100.0,27.0,3.0,38.0,3.0,3.0,70.0,4.0,100.0
Bad,79.0,4.0,58.0,29.0,0.0,0.0,100.0,32.0,4.0,6.0,3.0,3.0,6.0,2.0,27.0
Bad,78.0,6.0,80.0,37.0,0.0,0.0,97.0,38.0,3.0,58.0,2.0,2.0,0.0,1.0,36.0
Good,79.0,11.0,106.0,44.0,0.0,0.0,96.0,45.0,1.0,40.0,0.0,0.0,3.0,1.0,46.0
Bad,60.0,1.0,108.0,26.0,2.0,1.0,83.0,23.0,2.0,23.0,2.0,1.0,49.0,11.0,71.0
Bad,84.0,4.0,57.0,9.0,0.0,0.0,100.0,10.0,1.0,56.0,0.0,0.0,11.0,2.0,83.0
Bad,77.0,4.0,102.0,39.0,0.0,0.0,100.0,39.0,1.0,26.0,1.0,1.0,30.0,16.0,87.0
Bad,59.0,4.0,78.0,17.0,0.0,0.0,76.0,0.0,2.0,29.0,2.0,2.0,53.0,4.0,70.0
Good,66.0,20.0,60.0,20.0,0.0,0.0,86.0,3.0,0.0,19.0,0.0,0.0,22.0,3.0,56.0
